Campaign Name,Channel,Date,Spend,Clicks,Impressions,Conversions,Revenue,CTR,CPC,CPA,ROAS
Conversion Magnet,Meta Ads,2025-06-23,160.53,179,6963,23,571.34,0.025707310067499642,0.8968156424581005,6.979565217391304,3.559085529184576
Lookalike Expansion,Meta Ads,2025-06-23,193.0,485,12007,35,856.71,0.040393104022653455,0.3979381443298969,5.514285714285714,4.438911917098446
Video Funnel,YouTube,2025-06-23,117.04,136,5201,20,434.01,0.026148817535089405,0.8605882352941177,5.852,3.7082194121667804
Pre-Roll Push,YouTube,2025-06-23,58.67,101,2679,7,274.72,0.03770063456513625,0.580891089108911,8.381428571428572,4.682461223794103
Channel Lift,YouTube,2025-06-23,114.96,344,7523,32,860.79,0.04572643892064336,0.33418604651162787,3.5925,7.487734864300626
Trend Jumps,TikTok,2025-06-23,152.83,223,6055,38,1527.33,0.036829066886870356,0.6853363228699552,4.0218421052631586,9.993653078584046
Creator Collab,TikTok,2025-06-23,256.09,190,11749,30,924.43,0.016171589071410333,1.3478421052631577,8.536333333333333,3.6097856222421805
Viral Loop,TikTok,2025-06-23,217.82,117,8892,23,567.78,0.013157894736842105,1.8617094017094016,9.470434782608695,2.6066476907538334
Lead Magnet,LinkedIn,2025-06-23,297.11,857,20527,127,4741.44,0.04174989038826911,0.3466861143523921,2.339448818897638,15.958533876342093
B2B Outreach,LinkedIn,2025-06-23,266.53,318,11081,45,1455.11,0.028697770959299703,0.8381446540880503,5.922888888888888,5.4594604734926655
Webinar Promo,LinkedIn,2025-06-23,156.87,220,6778,39,1015.79,0.03245795219828858,0.7130454545454545,4.022307692307693,6.47536176451839
Search Max,Google Ads,2025-06-24,283.61,700,16325,93,4034.85,0.042879019908116385,0.4051571428571429,3.0495698924731185,14.226755050950247
Brand Awareness,Google Ads,2025-06-24,54.05,39,3390,7,348.31,0.011504424778761062,1.3858974358974359,7.721428571428571,6.444218316373728
Retargeting Boost,Google Ads,2025-06-24,123.52,192,4744,16,735.47,0.04047217537942664,0.6433333333333333,7.72,5.954258419689119
Engagement Surge,Meta Ads,2025-06-24,75.71,130,2652,19,862.73,0.049019607843137254,0.5823846153846154,3.9847368421052627,11.395192180689474
Conversion Magnet,Meta Ads,2025-06-24,131.08,252,7479,35,1416.66,0.03369434416365824,0.5201587301587302,3.7451428571428576,10.807598413182788
Lookalike Expansion,Meta Ads,2025-06-24,193.84,192,9141,31,830.43,0.02100426649163111,1.0095833333333333,6.252903225806452,4.28410028889806
Video Funnel,YouTube,2025-06-24,223.09,307,8774,49,1301.51,0.03498974242078869,0.7266775244299675,4.5528571428571425,5.83401317853781
Pre-Roll Push,YouTube,2025-06-24,64.99,78,2290,13,277.55,0.03406113537117904,0.8332051282051282,4.999230769230769,4.270657024157563
Channel Lift,YouTube,2025-06-24,233.54,297,10194,56,1677.71,0.029134785167745734,0.7863299663299663,4.170357142857143,7.183822899717393
Trend Jumps,TikTok,2025-06-24,166.33,67,5080,5,104.18,0.013188976377952756,2.482537313432836,33.266000000000005,0.6263452173390248
Creator Collab,TikTok,2025-06-24,207.84,312,9780,23,664.19,0.03190184049079755,0.6661538461538462,9.036521739130436,3.1956793687451888
Viral Loop,TikTok,2025-06-24,215.96,178,14817,32,1193.81,0.012013228048862793,1.2132584269662923,6.74875,5.527921837377292
Lead Magnet,LinkedIn,2025-06-24,190.98,122,9551,7,266.19,0.012773531567375145,1.5654098360655737,27.282857142857143,1.3938108702481935
B2B Outreach,LinkedIn,2025-06-24,135.24,236,9019,16,663.07,0.026166980818272536,0.5730508474576271,8.4525,4.902913339248743
Webinar Promo,LinkedIn,2025-06-24,123.34,238,6292,44,1925.69,0.03782581055308328,0.5182352941176471,2.803181818181818,15.612858764391113
Search Max,Google Ads,2025-06-25,219.09,599,12528,56,1121.87,0.04781289910600255,0.36575959933222035,3.9123214285714285,5.1205897119905055
Brand Awareness,Google Ads,2025-06-25,117.99,166,4568,24,907.29,0.03633975481611208,0.7107831325301205,4.91625,7.689549961861175
Retargeting Boost,Google Ads,2025-06-25,54.06,73,3197,10,366.97,0.02283390678761339,0.7405479452054795,5.406000000000001,6.7881982981872
Engagement Surge,Meta Ads,2025-06-25,135.68,66,4800,11,523.07,0.01375,2.0557575757575757,12.334545454545456,3.8551739386792456
Conversion Magnet,Meta Ads,2025-06-25,212.45,189,7252,30,1301.84,0.026061776061776062,1.124074074074074,7.081666666666666,6.127747705342434
Lookalike Expansion,Meta Ads,2025-06-25,79.55,91,2386,9,248.71,0.038139145012573344,0.8741758241758242,8.838888888888889,3.1264613450659966
Video Funnel,YouTube,2025-06-25,53.22,120,2746,23,850.36,0.043699927166788055,0.4435,2.313913043478261,15.978203682826006
Pre-Roll Push,YouTube,2025-06-25,178.62,190,5966,20,764.28,0.03184713375796178,0.9401052631578948,8.931000000000001,4.278804165267047
Channel Lift,YouTube,2025-06-25,147.18,80,5830,7,160.3,0.0137221269296741,1.83975,21.025714285714287,1.0891425465416498
Trend Jumps,TikTok,2025-06-25,94.22,181,6547,23,1062.8,0.027646250190927143,0.5205524861878453,4.096521739130435,11.279983018467416
Creator Collab,TikTok,2025-06-25,298.89,677,15933,67,1954.55,0.04249042867005586,0.4414918759231905,4.461044776119403,6.539362307203319
Viral Loop,TikTok,2025-06-25,150.68,319,8573,31,743.89,0.037209844861775344,0.4723510971786834,4.860645161290323,4.936886116272896
Lead Magnet,LinkedIn,2025-06-25,208.1,242,7311,37,1517.68,0.033100807003145945,0.8599173553719008,5.624324324324324,7.293032196059587
B2B Outreach,LinkedIn,2025-06-25,238.37,464,15473,74,2854.56,0.029987720545466296,0.5137284482758621,3.221216216216216,11.97533246633385
Webinar Promo,LinkedIn,2025-06-25,96.66,64,2999,7,269.59,0.0213404468156052,1.5103125,13.808571428571428,2.7890544175460374
Search Max,Google Ads,2025-06-26,262.49,149,9935,28,650.76,0.014997483643683945,1.7616778523489933,9.374642857142858,2.4791801592441614
Brand Awareness,Google Ads,2025-06-26,169.62,286,9061,17,369.08,0.03156384505021521,0.5930769230769231,9.97764705882353,2.1759226506308216
Retargeting Boost,Google Ads,2025-06-26,76.37,129,4079,10,391.33,0.03162539838195636,0.592015503875969,7.6370000000000005,5.124132512766793
Engagement Surge,Meta Ads,2025-06-26,255.02,241,8074,36,992.5,0.02984889769630914,1.0581742738589213,7.08388888888889,3.891851619480825
Conversion Magnet,Meta Ads,2025-06-26,126.94,317,6924,54,2024.67,0.04578278451761987,0.4004416403785489,2.350740740740741,15.949818812037185
Lookalike Expansion,Meta Ads,2025-06-26,232.56,369,10370,44,1130.72,0.035583413693346194,0.6302439024390244,5.285454545454545,4.862057103543171
Video Funnel,YouTube,2025-06-26,225.43,286,11780,53,1093.29,0.024278438030560272,0.7882167832167832,4.253396226415094,4.849798163509736
Pre-Roll Push,YouTube,2025-06-26,128.94,169,4161,26,778.45,0.04061523672194184,0.7629585798816568,4.9592307692307696,6.037304172483326
Channel Lift,YouTube,2025-06-26,218.92,403,10034,47,1521.31,0.040163444289415984,0.5432258064516129,4.6578723404255316,6.949159510323406
Trend Jumps,TikTok,2025-06-26,283.68,168,11357,23,1128.83,0.014792638901118253,1.6885714285714286,12.333913043478262,3.9792371686407217
Creator Collab,TikTok,2025-06-26,144.46,110,4692,13,323.15,0.023444160272804774,1.3132727272727274,11.112307692307693,2.2369514052332824
Viral Loop,TikTok,2025-06-26,214.53,420,14997,43,1376.91,0.028005601120224044,0.5107857142857143,4.989069767441861,6.418263179974829
Lead Magnet,LinkedIn,2025-06-26,78.79,136,5147,14,557.07,0.026423159121818536,0.5793382352941177,5.627857142857144,7.070313491559843
B2B Outreach,LinkedIn,2025-06-26,160.51,111,8977,19,916.09,0.01236493260554751,1.446036036036036,8.447894736842105,5.7073702573048415
Webinar Promo,LinkedIn,2025-06-26,212.19,232,14467,28,1065.52,0.016036496854911177,0.9146120689655173,7.578214285714286,5.021537301475093
Search Max,Google Ads,2025-06-27,195.43,211,9001,14,444.53,0.02344183979557827,0.9262085308056872,13.959285714285715,2.27462518548841
Brand Awareness,Google Ads,2025-06-27,90.67,98,5383,5,182.85,0.018205461638491547,0.9252040816326531,18.134,2.0166537994926657
Retargeting Boost,Google Ads,2025-06-27,198.81,426,12898,43,1895.89,0.03302837649247945,0.46669014084507043,4.623488372093023,9.536190332478245
Engagement Surge,Meta Ads,2025-06-27,185.07,200,6138,37,1179.91,0.03258390355164549,0.92535,5.0018918918918915,6.3754795482790305
Conversion Magnet,Meta Ads,2025-06-27,124.08,71,4434,8,302.96,0.016012629679747408,1.747605633802817,15.51,2.4416505480335267
Lookalike Expansion,Meta Ads,2025-06-27,70.15,190,4740,26,1166.18,0.04008438818565401,0.3692105263157895,2.6980769230769233,16.624091233071987
Video Funnel,YouTube,2025-06-27,70.05,120,3437,20,870.08,0.03491416933372127,0.58375,3.5025,12.420842255531763
Pre-Roll Push,YouTube,2025-06-27,119.27,120,8066,21,1031.69,0.014877262583684603,0.9939166666666667,5.679523809523809,8.650037729521255
Channel Lift,YouTube,2025-06-27,94.29,64,5552,7,248.42,0.011527377521613832,1.47328125,13.47,2.634637819493053
Trend Jumps,TikTok,2025-06-27,195.16,485,13161,59,2613.12,0.03685130309247018,0.4023917525773196,3.3077966101694916,13.389629022340642
Creator Collab,TikTok,2025-06-27,287.63,437,8882,27,1199.65,0.04920063048862869,0.6581922196796338,10.652962962962963,4.1708097208218895
Viral Loop,TikTok,2025-06-27,120.08,116,4237,17,534.29,0.027377861694595232,1.0351724137931035,7.063529411764706,4.449450366422385
Lead Magnet,LinkedIn,2025-06-27,63.64,158,3435,16,423.84,0.04599708879184862,0.4027848101265823,3.9775,6.659962287869265
B2B Outreach,LinkedIn,2025-06-27,160.64,219,5129,38,1430.32,0.04269838175082862,0.7335159817351597,4.227368421052631,8.903884462151394
Webinar Promo,LinkedIn,2025-06-27,138.28,275,8572,47,1830.36,0.03208119458702753,0.5028363636363636,2.942127659574468,13.236621347989585
Search Max,Google Ads,2025-06-28,246.1,352,13275,68,2463.87,0.026516007532956687,0.6991477272727272,3.6191176470588236,10.011661926046322
Brand Awareness,Google Ads,2025-06-28,201.27,273,7813,37,945.17,0.03494176372712146,0.7372527472527473,5.43972972972973,4.696030208178069
Retargeting Boost,Google Ads,2025-06-28,64.9,142,3515,18,482.46,0.040398293029871975,0.4570422535211268,3.605555555555556,7.433898305084745
Engagement Surge,Meta Ads,2025-06-28,216.63,199,7193,14,357.47,0.027665786181009313,1.0885929648241206,15.473571428571429,1.6501407930572867
Conversion Magnet,Meta Ads,2025-06-28,100.57,55,4572,6,212.11,0.012029746281714786,1.8285454545454545,16.761666666666667,2.1090782539524713
Lookalike Expansion,Meta Ads,2025-06-28,170.82,337,7740,24,844.1,0.043540051679586564,0.5068842729970326,7.1175,4.941458845568435
Video Funnel,YouTube,2025-06-28,65.51,70,2151,9,417.07,0.032543003254300325,0.9358571428571429,7.27888888888889,6.36650892993436
Pre-Roll Push,YouTube,2025-06-28,189.47,154,12958,9,191.9,0.011884550084889643,1.2303246753246753,21.052222222222223,1.012825249379849
Channel Lift,YouTube,2025-06-28,96.32,178,4975,10,483.79,0.03577889447236181,0.541123595505618,9.632,5.022736710963455
Trend Jumps,TikTok,2025-06-28,260.54,142,10907,10,238.08,0.01301916200605116,1.8347887323943664,26.054000000000002,0.9137944269593921
Creator Collab,TikTok,2025-06-28,80.82,81,4101,8,397.48,0.019751280175566936,0.9977777777777777,10.1025,4.918089581786687
Viral Loop,TikTok,2025-06-28,221.08,235,15024,25,916.05,0.01564164004259851,0.9407659574468086,8.843200000000001,4.143522706712502
Lead Magnet,LinkedIn,2025-06-28,69.19,76,2087,11,355.56,0.03641590800191662,0.9103947368421053,6.29,5.138892903598786
B2B Outreach,LinkedIn,2025-06-28,172.41,88,8037,8,202.5,0.01094935921363693,1.9592045454545455,21.55125,1.1745258395684706
Webinar Promo,LinkedIn,2025-06-28,74.61,173,5093,27,795.44,0.033968191635578245,0.43127167630057806,2.763333333333333,10.661305455032839
Search Max,Google Ads,2025-06-29,148.29,81,5854,6,263.55,0.01383669285958319,1.8307407407407406,24.715,1.7772607728100345
Brand Awareness,Google Ads,2025-06-29,219.39,330,11381,62,1375.29,0.02899569457868377,0.6648181818181818,3.5385483870967738,6.268699576097361
Retargeting Boost,Google Ads,2025-06-29,120.15,218,5286,43,1170.46,0.041241013999243285,0.5511467889908257,2.794186046511628,9.741656263004577
Engagement Surge,Meta Ads,2025-06-29,268.58,322,16980,35,1130.16,0.018963486454652533,0.8340993788819875,7.6737142857142855,4.207908258247078
Conversion Magnet,Meta Ads,2025-06-29,294.56,460,10968,46,1928.6,0.041940189642596645,0.6403478260869565,6.403478260869565,6.5473927213470935
Lookalike Expansion,Meta Ads,2025-06-29,155.0,356,8235,60,2759.56,0.0432301153612629,0.4353932584269663,2.5833333333333335,17.803612903225805
Video Funnel,YouTube,2025-06-29,64.9,58,3743,6,218.75,0.015495591771306438,1.1189655172413795,10.816666666666668,3.370570107858243
Pre-Roll Push,YouTube,2025-06-29,150.68,381,7652,26,1046.86,0.049790904338734975,0.39548556430446197,5.795384615384616,6.947571011414918
Channel Lift,YouTube,2025-06-29,149.0,86,5262,16,742.21,0.016343595591030026,1.7325581395348837,9.3125,4.981275167785235
Trend Jumps,TikTok,2025-06-29,276.76,353,19279,36,1442.76,0.0183100783235645,0.7840226628895184,7.687777777777778,5.213036565977743
Creator Collab,TikTok,2025-06-29,170.95,194,7989,26,968.96,0.024283389660783576,0.8811855670103093,6.574999999999999,5.668090084820124
Viral Loop,TikTok,2025-06-29,90.36,141,4415,19,499.76,0.031936579841449604,0.6408510638297872,4.75578947368421,5.530765825586543
Lead Magnet,LinkedIn,2025-06-29,235.57,176,7304,29,1070.59,0.024096385542168676,1.338465909090909,8.123103448275861,4.544678864031923
B2B Outreach,LinkedIn,2025-06-29,115.29,217,6663,36,1513.83,0.03256791235179349,0.5312903225806452,3.2025,13.13062711423367
Webinar Promo,LinkedIn,2025-06-29,202.53,153,10030,13,423.45,0.015254237288135594,1.3237254901960784,15.579230769230769,2.090801362761072
Search Max,Google Ads,2025-06-30,199.82,217,10100,11,383.76,0.021485148514851483,0.9208294930875576,18.165454545454544,1.9205284756280652
Brand Awareness,Google Ads,2025-06-30,121.41,78,7209,10,482.44,0.010819808572617561,1.5565384615384614,12.141,3.9736430277571864
Retargeting Boost,Google Ads,2025-06-30,93.6,62,4573,8,292.13,0.013557839492674393,1.5096774193548386,11.7,3.121047008547009
Engagement Surge,Meta Ads,2025-06-30,151.84,354,7721,28,578.95,0.04584898329231965,0.4289265536723164,5.422857142857143,3.812895152792413
Conversion Magnet,Meta Ads,2025-06-30,265.42,642,14089,89,3943.13,0.045567463978990703,0.41342679127725857,2.9822471910112363,14.856190189134201
Lookalike Expansion,Meta Ads,2025-06-30,157.42,439,9444,59,1499.99,0.0464845404489623,0.35858769931662865,2.6681355932203386,9.528585948418245
Video Funnel,YouTube,2025-06-30,117.2,88,4447,8,293.23,0.019788621542613,1.3318181818181818,14.65,2.5019624573378842
Pre-Roll Push,YouTube,2025-06-30,197.0,320,9270,19,430.04,0.034519956850053934,0.615625,10.368421052631579,2.182944162436548
Channel Lift,YouTube,2025-06-30,92.96,87,4715,8,256.08,0.018451749734888653,1.0685057471264368,11.62,2.7547332185886404
Trend Jumps,TikTok,2025-06-30,252.97,278,7729,41,1802.35,0.035968430586104286,0.9099640287769785,6.17,7.124757876428035
Creator Collab,TikTok,2025-06-30,283.19,140,8723,25,843.89,0.016049524246245558,2.0227857142857144,11.3276,2.9799427945902046
Viral Loop,TikTok,2025-06-30,191.15,401,10804,76,3793.04,0.03711588300629397,0.47668329177057356,2.5151315789473685,19.843264452001044
Lead Magnet,LinkedIn,2025-06-30,230.04,431,9544,24,646.38,0.04515926236378877,0.5337354988399071,9.584999999999999,2.8098591549295775
B2B Outreach,LinkedIn,2025-06-30,274.35,207,11041,14,640.83,0.018748301784258674,1.3253623188405799,19.59642857142857,2.3358119190814652
Webinar Promo,LinkedIn,2025-06-30,175.01,195,9974,31,1326.81,0.019550832163625426,0.8974871794871795,5.645483870967742,7.581338209245186
